Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Oncogenic_signatures	STK33_SKM_UP	80	19	1.3897645755506908e-07	2.6266550477908057e-05	PRTFDC1:SH2B3:MNS1:WDR19:HIST1H3A:HIST1H3B:HIST1H2BB:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BG:HIST1H2AE:HIST1H4H:HIST1H2BJ:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:TNF	http://www.gsea-msigdb.org/gsea/msigdb/cards/STK33_SKM_UP
Oncogenic_signatures	EGFR_UP.V1_DN	51	13	6.018831878747436e-06	0.0005687796125416327	ARL3:HIST1H1C:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:MICB:EPB41L2:MYB	http://www.gsea-msigdb.org/gsea/msigdb/cards/EGFR_UP.V1_DN
Computational_gene_sets	MODULE_203	10	8	6.20865239258007e-09	5.3270237528337e-06	HIST1H1A:HIST1H1C:HIST1H1T:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_203
Computational_gene_sets	MODULE_90	11	8	2.1584110639858613e-08	9.259583464499345e-06	HIST1H1A:HIST1H1C:HIST1H1T:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_90
Computational_gene_sets	MODULE_89	9	7	8.484394638999543e-08	2.4265368667538692e-05	HIST1H1C:HIST1H1T:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_89
Computational_gene_sets	MODULE_143	5	5	7.541227683725973e-07	0.00016175933381592212	HFE:HLA-F:HLA-B:HLA-DOB:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_143
Computational_gene_sets	MODULE_189	13	7	3.2778388418253777e-06	0.0005624771452572348	HIST1H1A:HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_189
Computational_gene_sets	MODULE_127	14	7	6.220809083367733e-06	0.0008895756989215858	HIST1H1A:HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_127
Computational_gene_sets	MODULE_421	11	6	1.5885525145140638e-05	0.0017037225718163334	HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_421
Computational_gene_sets	MODULE_552	11	6	1.5885525145140638e-05	0.0017037225718163334	HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_552
Computational_gene_sets	MODULE_168	13	6	5.323287217298305e-05	0.004567380432441945	HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_168
Computational_gene_sets	MODULE_222	13	6	5.323287217298305e-05	0.004567380432441945	HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_222
Computational_gene_sets	MODULE_534	9	5	7.769020397657665e-05	0.006059835910172979	HIST1H1C:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_534
Computational_gene_sets	MODULE_293	3	3	0.0002142353690474996	0.015317828886896222	HLA-F:HLA-B:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_293
KEGG	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	58	42	8.066493442487523e-40	1.5003677803026792e-37	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:TNF:C2:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
KEGG	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	22	11	1.1743667523745319e-08	1.0921610797083146e-06	CALR:HLA-F:HLA-B:LTA:HSPA1L:HLA-DQA1:HLA-DQB1:HLA-DOB:TAP2:TAP2:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
KEGG	KEGG_TYPE_I_DIABETES_MELLITUS	15	9	3.250429313328583e-08	2.0152661742637215e-06	HLA-F:HLA-B:LTA:TNF:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_TYPE_I_DIABETES_MELLITUS
KEGG	KEGG_GRAFT_VERSUS_HOST_DISEASE	12	8	6.139497279110056e-08	2.854866234786176e-06	HLA-F:HLA-B:TNF:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GRAFT_VERSUS_HOST_DISEASE
KEGG	KEGG_ALLOGRAFT_REJECTION	13	8	1.5135463747987757e-07	5.630392514251445e-06	HLA-F:HLA-B:TNF:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ALLOGRAFT_REJECTION
KEGG	KEGG_AUTOIMMUNE_THYROID_DISEASE	13	7	3.2778388418253777e-06	0.00010161300409658671	HLA-F:HLA-B:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_AUTOIMMUNE_THYROID_DISEASE
KEGG	KEGG_ASTHMA	13	6	5.323287217298305e-05	0.0014144734605964066	TNF:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ASTHMA
KEGG	KEGG_VIRAL_MYOCARDITIS	26	8	9.224073602487565e-05	0.002144597112578359	ITGAL:HLA-F:HLA-B:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_VIRAL_MYOCARDITIS
KEGG	KEGG_CELL_ADHESION_MOLECULES_CAMS	34	8	0.0007034554499767799	0.014538079299520118	ITGAL:HLA-F:HLA-B:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CELL_ADHESION_MOLECULES_CAMS
KEGG	KEGG_LEISHMANIA_INFECTION	21	6	0.0011176984024699568	0.020789190285941197	TNF:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_LEISHMANIA_INFECTION
KEGG	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	16	5	0.0018985648546361639	0.03210300572384786	HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION
TF_targets	KRCTCNNNNMANAGC_UNKNOWN	43	34	1.421625124172813e-34	8.671913257454159e-32	HIST1H1A:HIST1H3A:HIST1H4A:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/KRCTCNNNNMANAGC_UNKNOWN
TF_targets	TTTNNANAGCYR_UNKNOWN	65	31	1.455503044084543e-21	4.439284284457857e-19	HIST1H1A:HIST1H3A:HIST1H4A:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H2BG:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/TTTNNANAGCYR_UNKNOWN
Reactome	REACTOME_HDACS_DEACETYLATE_HISTONES	50	33	3.0366886158820554e-29	4.5519962352072014e-26	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HDACS_DEACETYLATE_HISTONES
Reactome	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	35	28	7.699908007165271e-29	4.5555564922914094e-26	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION
Reactome	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	38	29	9.117191111990813e-29	4.5555564922914094e-26	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION
Reactome	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	36	28	3.2829816959317013e-28	9.842379124403241e-26	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3
Reactome	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	36	28	3.2829816959317013e-28	9.842379124403241e-26	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES
Reactome	REACTOME_DNA_METHYLATION	37	28	1.2787766170513866e-27	3.194810248266714e-25	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_METHYLATION
Reactome	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	42	29	1.1507460291658195e-26	2.464240425313662e-24	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS
Reactome	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	39	28	1.546585900489276e-26	2.897915331041781e-24	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE
Reactome	REACTOME_AMYLOID_FIBER_FORMATION	40	28	4.884382139180024e-26	8.135209807367618e-24	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_AMYLOID_FIBER_FORMATION
Reactome	REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	44	29	9.308921498182064e-26	1.3954073325774913e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION
Reactome	REACTOME_HATS_ACETYLATE_HISTONES	68	35	1.0389407472482029e-25	1.4157928910227783e-23	MEAF6:KANSL1:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HATS_ACETYLATE_HISTONES
Reactome	REACTOME_RHO_GTPASES_ACTIVATE_PKNS	41	28	1.4594983341821688e-25	1.68291384841467e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASES_ACTIVATE_PKNS
Reactome	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	41	28	1.4594983341821688e-25	1.68291384841467e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA
Reactome	REACTOME_MEIOTIC_RECOMBINATION	45	29	2.4808225761887204e-25	2.65625217264778e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MSH5	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MEIOTIC_RECOMBINATION
Reactome	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	46	29	6.360700566670887e-25	6.35646009962644e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION
Reactome	REACTOME_GENE_SILENCING_BY_RNA	48	29	3.7671092951814315e-24	3.529310520923104e-22	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GENE_SILENCING_BY_RNA
Reactome	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	52	30	4.079335309515461e-24	3.597013899390398e-22	CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MYB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS
Reactome	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	45	28	7.361707162785067e-24	5.807999493165692e-22	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION
Reactome	REACTOME_FORMATION_OF_THE_BETA_CATENIN:TCF_TRANSACTIVATING_COMPLEX	45	28	7.361707162785067e-24	5.807999493165692e-22	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_THE_BETA_CATENIN:TCF_TRANSACTIVATING_COMPLEX
Reactome	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	53	30	8.907975688262954e-24	6.676527778353084e-22	CCNA2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP
Reactome	REACTOME_TELOMERE_MAINTENANCE	35	25	1.0851914400441499e-23	7.74619985060086e-22	POLA2:POLD4:RFC1:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TELOMERE_MAINTENANCE
Reactome	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	67	33	1.7711538627570092e-23	1.2067998364876167e-21	SP1:AXIN1:CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MYB:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION
Reactome	REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	51	29	4.3334324419881205e-23	2.824267491539214e-21	CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION
